id,record_id,pub_id,contrib_id,user_id,record_title,last_edited,year,month,day,status,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name
64,90164528,25067,NULL,4,"LATIN POETRY.",2020-02-20,1895,NULL,NULL,needs_crosscheck,single_focus,"Lectures on Latin Poetry",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Nonfiction - academic/pseudo-academic",$1.50,http://viaf.org/viaf/64087491,"R. Y. Tyrrell"
65,136685293,26663,NULL,4,"Review 19 -- No Title",2020-02-20,1909,NULL,NULL,needs_crosscheck,brief,,,,,,,,
66,895799698,85395,NULL,4,"BOOK REVIEWS",2020-02-20,1922,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
68,124703310,24831,NULL,4,"LIGHT AND PEACE.",2020-02-24,1898,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
72,90607194,24565,NULL,4,"HOW TO SUCCEED",2020-02-20,1914,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
74,89662238,25244,NULL,4,"A MONUMENTAL WORK FOR BIBLE STUDENTS.",2020-02-20,1898,NULL,NULL,needs_crosscheck,single_focus,"The Expositor's Greek Testament",,"Dodd, Mead & Co.",http://viaf.org/viaf/266483422,"Nonfiction - religious",,"http://viaf.org/viaf/55425340; http://viaf.org/viaf/100190632","Alexander Balmain Bruce; Marcus Dods"
80,605760306,105429,NULL,4,"LITERARY NOTICES",2020-03-16,1888,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
81,128142635,38351,NULL,4,"Our Book Table",2020-03-16,1881,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
82,124365327,41157,NULL,4,"BIBLIOGRAPHICAL NOTES.",2020-03-11,1892,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
84,124732741,24243,12,4,"EMBALMING BOOKS IN CATCH PHRASES",2020-03-27,1924,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
85,90528767,24565,NULL,4,"Review 10 -- No Title",2020-03-16,1907,NULL,NULL,needs_crosscheck,single_focus,"The Religion of All Good Men, and Other Studies in Christian Ethics",,"McClure, Philips & Co.",http://viaf.org/viaf/125952360,"Nonfiction - religious",$1.20,http://viaf.org/viaf/36985281,"H. W. Garrod"
87,89649785,25244,14,4,"THE RACES OF EUROPE.",2020-03-11,1900,NULL,NULL,needs_crosscheck,single_focus,"The Races of Europe",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/45143903,"William Z. Ripley"
91,873897343,266689,NULL,4,"NEW PUBLICATIONS",2020-03-16,1904,NULL,NULL,needs_crosscheck,single_focus,"American Street Railway Investments",,"The McGraw Publishing Company",http://viaf.org/viaf/137173312,"Nonfiction - reference",$5,,
95,90468035,24565,NULL,4,"LITERARY NOTES.",2020-03-11,1893,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
99,230862091,40146,NULL,4,"Reviews and Notices",2020-02-20,1897,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
100,137578964,25258,16,4,"Review 1 -- No Title",2020-02-17,1922,NULL,NULL,needs_crosscheck,multi,,,,NULL,,,,
101,126400532,34897,NULL,4,"THE MAKING OF ENGLAND.",2020-02-17,1882,NULL,NULL,needs_crosscheck,single_focus,"The Making of England",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Nonfiction - historical",,https://viaf.org/viaf/44315155/,"John Richard Green"
102,90251773,35438,NULL,4,"POLITICAL POETRY.",2020-03-16,1910,NULL,NULL,needs_crosscheck,single_focus,"Political Satire in English Poetry",,"Cambridge University Press",http://viaf.org/viaf/127979069,"Nonfiction - academic/pseudo-academic","3 shillings 6 pence",http://viaf.org/viaf/24732872,"C. W. Previte-Orton"
107,136676918,26663,NULL,4,"RECORD AND REVIEW",2020-02-20,1898,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
109,910538842,526297,NULL,4,"BOOK REVIEWS",2020-02-20,1905,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
119,88993840,40146,NULL,4,"Book Reviews",2020-03-11,1903,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
122,88412103,40426,22,4,"JANE AUSTEN'S LIFE",2020-03-11,1897,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
126,124900705,24241,NULL,4,"Sir Daniel Wilson's Ethnographic Studies",2020-02-20,1893,NULL,NULL,needs_crosscheck,single_focus,"The Lost Atlantis, and other ethnographic studies",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/70129621,"Daniel Wilson"
128,136534663,24230,NULL,4,"BOOK REVIEWS.",2020-02-24,1905,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
130,124764451,24243,23,4,"BRANDER MATTHEWS'S SHORT STORIES.",2020-03-11,1897,NULL,NULL,needs_crosscheck,single_focus,"Outlines in Local Colour",,"Harper & Bros.",http://viaf.org/viaf/122099855,"Fiction - short story",$1.25,http://viaf.org/viaf/32113174,"Brander Matthews"
134,90239525,35438,NULL,4,"BOOKS AND AUTHORS.",2020-02-20,1906,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
137,90163229,25067,NULL,4,"ECHOES OF THE BOER WAR.",2020-02-17,1903,NULL,NULL,needs_crosscheck,multi,,,,NULL,,,,
138,124740955,24243,25,4,"A SHELF OF RECENT BOOKS",2020-03-25,1921,NULL,NULL,needs_crosscheck,single_focus,"The Charmed Circle",,"Alfred A. Knopf",http://viaf.org/viaf/142395924,"Fiction - novel",,http://viaf.org/viaf/74305485,"Edward Alden Jewell"
141,124907728,24241,NULL,4,"Mr. Warner's ""In the Levant""",2020-02-20,1892,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
143,136025939,24536,NULL,4,"Our Book Table",2020-03-16,1905,NULL,NULL,needs_crosscheck,single_focus,"The Blue Book of Missions for 1905",,"Funk & Wagnalls Company",http://viaf.org/viaf/148443438,"Nonfiction - religious",$1.00,http://viaf.org/viaf/70978439,"Henry Otis Dwight"
145,88399533,40426,NULL,4,"THE NEWEST BOOKS",2020-03-17,1888,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
148,124464443,24237,NULL,4,"THE RED MAN'S GREETING.",2020-02-19,1893,NULL,NULL,needs_crosscheck,single_focus,"The Red Man's Greeting",,"C. H. Engle",,Nonfiction,,http://viaf.org/viaf/35631097,"Simon Pokagon"
150,89655664,25244,NULL,4,"Review 1 -- No Title",2020-02-20,1899,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
151,128176513,39586,NULL,4,REVIEWS,2020-03-16,1899,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
153,90126262,25067,27,4,"MR. ROLFE'S KING JOHN.",2020-03-16,1880,NULL,NULL,needs_crosscheck,single_focus,"Shakespeare's History of the Life and Death of King John",,"Harper & Brothers",http://viaf.org/viaf/122099855,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/37860188,"William J. Rolfe"
155,754099538,54317,NULL,4,Literature,2020-03-17,1901,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
156,90359967,24565,NULL,4,Literature.,2020-02-20,1886,NULL,NULL,needs_crosscheck,single_focus,"Japanese Homes and their Surroundings",1886,"Ticknor & Co.",http://viaf.org/viaf/147064270,"Nonfiction - academic/pseudo-academic",$5.00,http://viaf.org/viaf/17334268,"Edward S. Morse"
157,90136958,25067,NULL,4,"LETTERS OF CHARLES DICKENS TO WILKIE COLLINS.",2020-02-17,1892,NULL,NULL,needs_crosscheck,single_focus,"Letters of Charles Dickens to Wilkie Collins",,"Harper & Brothers",http://viaf.org/viaf/122099855,Nonfiction,,http://viaf.org/viaf/99982402,"Laurence Hutton"
158,136864899,24230,NULL,4,"Review 1 -- No Title",2020-04-03,1898,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
159,90101877,25067,NULL,4,"MINOR NOTICES.",2020-03-11,1880,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
161,90390665,24565,NULL,4,"TWO READABLE NOVELS.",2020-03-16,1889,NULL,NULL,needs_crosscheck,multi,,,,,,,,
163,90495726,24565,28,4,"Fine Arts.",2020-03-11,1897,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
164,90527657,24565,NULL,4,"A HANDBOOK OF MEDICAL CLIMATOLOGY.",2020-03-16,1899,NULL,NULL,needs_crosscheck,single_focus,"A Handbook of Medical Climatology",1897,"Lea Brothers & Co.",http://viaf.org/viaf/157218444,"Nonfiction - science",,http://viaf.org/viaf/17147662946460551114,"S. Edwin Solly"
166,124749188,24243,NULL,4,"Review 1 -- No Title",2020-03-11,1916,NULL,NULL,needs_crosscheck,multi,,,,,,,,
167,124224055,26206,NULL,4,STORIES.,2020-03-17,1895,NULL,NULL,needs_crosscheck,multi,,,,,,,,
168,90085409,25067,NULL,4,"THE BABY'S GRANDMOTHER.",2020-03-16,1884,NULL,NULL,needs_crosscheck,single_focus,"The Baby's Grandmother",,"Henry Holt & Co.",http://viaf.org/viaf/126775354,"Fiction - novel",$1.00,http://viaf.org/viaf/60220593,"L. B. Walford"
173,127432191,24380,NULL,4,"Review 5 -- No Title",2020-02-20,1903,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
174,125204057,24901,NULL,4,"Talk About Books",2020-03-11,1913,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
177,89675095,25244,NULL,4,"Review 5 -- No Title",2020-02-20,1914,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
178,90630633,24565,NULL,4,"Those Delightful Americans.",2020-03-11,1902,NULL,NULL,needs_crosscheck,single_focus,"Those Delightful Americans",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Fiction - novel",$1.50,http://viaf.org/viaf/54325117,"Mrs. Everard Cotes (Sara Jeannette Duncan)"
181,89636788,25244,31,4,"THE ORIGIN OF SOCIETY.",2020-02-24,1891,NULL,NULL,needs_crosscheck,single_focus,"The history of human marriage",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/24664373,"Edward Westermarck"
185,136577521,35617,NULL,4,"Novels and Tales",2020-02-17,1895,NULL,NULL,needs_crosscheck,cluster,,,,NULL,,,,
187,88897282,40143,NULL,4,"New Publications",2020-02-20,1894,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
188,136412237,35595,NULL,4,"CURRENT LITERATURE.",2020-02-17,1887,NULL,NULL,needs_crosscheck,single_focus,"Encyclopedia of living divines and Christian workers of all denominations in Europe and America, being a supplement to Schaff-Herzog encyclopedia of religious knowledge",1887,"Funk & Wagnalls",http://viaf.org/viaf/148443438,Nonfiction,$3.00;$5.00;$7.00,,
191,136413083,35595,NULL,4,"Review 8 -- No Title",2020-02-20,1888,NULL,NULL,needs_crosscheck,single_focus,"The Religion of the Present and of the Future: Sermons preached, chiefly at Yale College",1887,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - religious",,http://viaf.org/viaf/78965,"Theodore D. Woolsey"
198,124904526,24241,NULL,4,"""Where Three Empires Meet""",2020-03-17,1893,NULL,NULL,needs_crosscheck,single_focus,"Where Three Empires Meet",,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,"Nonfiction - travel",$5.00,http://viaf.org/viaf/71505488,"E. F. Knight"
200,89688176,25244,33,4,"THREE NEW VOLUMES OF THE CAMBRIDGE ENGLISH LITERATURE.",2020-03-17,1914,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
203,137531361,24705,NULL,4,"Briefer Notice",2020-02-20,1895,NULL,NULL,needs_crosscheck,multi,,,,,,,,
205,90136515,25067,NULL,4,"Sunday Legislation.",2020-02-19,1888,NULL,NULL,needs_crosscheck,single_focus,"A Critical History of Sunday Legislation from 321 to 1888 A.D.",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,Nonfiction,$1.25,,"A.H. Lewis"
207,90097518,25067,NULL,4,"MR. BUCHANAN'S LOOK ROUND LITERATURE.",2020-02-20,1887,NULL,NULL,needs_crosscheck,single_focus,"A look round literature",,"Scribner & Welford",http://viaf.org/viaf/129466493,"Nonfiction - academic/pseudo-academic",$2.25,http://viaf.org/viaf/192177843,"Robert Buchanan"
213,126301205,24797,NULL,4,"PORTER'S MORAL SCIENCE.",2020-02-20,1885,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
215,89784240,24091,NULL,4,"READINGS FROM NEW BOOKS.",2020-03-11,1901,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
216,136145477,35593,NULL,4,"Review 8 -- No Title",2020-03-16,1915,NULL,NULL,needs_crosscheck,single_focus,"The Sword of the Lord",,"Hodder & Stoughton",http://viaf.org/viaf/136167633,"Nonfiction - religious",$1.25,,"Arthur C. Hill"
217,136887509,24284,37,4,"REVIEWS AND BOOK NOTICES.",2020-02-20,1885,NULL,NULL,needs_crosscheck,single_focus,"Diseases of the spinal cord",1884,"Young J. Pentland",http://viaf.org/viaf/51152079125807110847,"Nonfiction - science",,,"Byron Bramwell"
218,90306296,24565,NULL,4,"Review 2 -- No Title",2020-02-20,1881,NULL,NULL,needs_crosscheck,single_focus,"Around the hub, a boy's book about Boston",,"Roberts Brothers",http://viaf.org/viaf/146678246,"Nonfiction - historical",,http://viaf.org/viaf/46145857785623020321,"Samuel Adams Drake"
220,89764504,24090,NULL,4,"READINGS FROM NEW BOOKS.",2020-02-20,1900,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
224,90133341,25067,NULL,4,"NUMA ROUMESTAN.",2020-02-24,1881,NULL,NULL,needs_crosscheck,single_focus,"Numa Roumestan",,"C. Schönhof",,"Fiction - novel","3 francs; $0.50",http://viaf.org/viaf/4928621,"Alphonse Daudet"
229,136612462,35617,NULL,4,"FOUR BIOGRAPHIES",2020-03-11,1906,NULL,NULL,needs_crosscheck,multi,,,,,,,,
233,90059441,25067,NULL,4,"D. Appleton & Company.",2020-02-19,1901,NULL,NULL,needs_crosscheck,multi,,,,,,,,
234,126710793,41364,NULL,4,"Review 1 -- No Title",2020-02-20,1893,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
239,124754571,24243,NULL,4,"""THE DEVIL'S GARDEN""",2020-02-20,1914,NULL,NULL,needs_crosscheck,single_focus,"The devil's garden",,,,"Fiction - novel",,http://viaf.org/viaf/73014818,"W. B. Maxwell"
240,754099681,54317,NULL,4,MAGAZINES,2020-03-11,1901,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
242,124879331,24241,NULL,4,"""Majesty""",2020-02-19,1895,NULL,NULL,needs_crosscheck,single_focus,Majesty,,"D. Appleton & Co.",http://viaf.org/viaf/129012558,Fiction,,http://viaf.org/viaf/27062908,"Louis Couperus"
248,90187613,25067,NULL,4,"SIR THOMAS WYATT.",2020-02-20,1889,NULL,NULL,needs_crosscheck,single_focus,"Sir Thomas Wyatt and his Poems",,"D. C. Heath & Co.",http://viaf.org/viaf/150603076,Poetry,$0.95,http://viaf.org/viaf/60688847,"W. E. Simonds"
252,88995356,40146,NULL,4,"Book Reviews",2020-03-16,1908,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
262,357139548,105833,NULL,4,"Book Reviews",2020-03-16,1905,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
266,90488053,24565,NULL,4,"Literary Notes.",2020-02-19,1899,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
267,125730521,24996,NULL,4,"BOOK REVIEWS.",2020-03-27,1899,NULL,NULL,needs_crosscheck,single_focus,"Forms of Pleading in Actions for Legal or Equitable Relief",,"Baker, Voorhis & Co.",http://viaf.org/viaf/155957473,"Nonfiction - reference",$13.00,http://viaf.org/viaf/77777879,"Austin Abbott"
270,137411378,25257,NULL,4,"Review 1 -- No Title",2020-02-20,1881,NULL,NULL,needs_crosscheck,multi,,,,,,,,
271,288218813,105834,41,4,"OUR MAGAZINE SHELF",2020-02-19,1906,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
272,89007938,40146,NULL,4,"Book Reviews",2020-02-20,1919,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
274,124759217,24243,NULL,4,"THOMAS HARDY'S COUNTRY",2020-03-11,1899,NULL,NULL,needs_crosscheck,multi,,,,,,,,
276,90606790,24565,NULL,4,"Review 9 -- No Title",2020-03-11,1906,NULL,NULL,needs_crosscheck,single_focus,"The Talbot J. Taylor Collection",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,"Nonfiction - academic/pseudo-academic",$6.00,,
278,90481169,24565,NULL,4,"Review 1 -- No Title",2020-02-20,1894,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
280,90473662,24565,NULL,4,"Bird Life",2020-02-20,1905,NULL,NULL,needs_crosscheck,multi,,,,,,,,
286,90579980,24565,NULL,4,Literature,2020-02-19,1904,NULL,NULL,needs_crosscheck,single_focus,"Man's Place in Nature",,"McClure, Philips & Co.",http://viaf.org/viaf/125952360,Nonfiction,$2.50,http://viaf.org/viaf/19767134,"Alfred R. Wallace"
290,90076955,25067,NULL,4,"The Second Madame.",2020-04-06,1896,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
291,90578676,24565,NULL,4,"ROUND-ABOUT THE PLACE",2020-03-16,1917,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
294,124759540,24243,NULL,4,"""The Man of the Hour""",2020-03-17,1905,NULL,NULL,needs_crosscheck,single_focus,"The Man of the Hour",,,,"Fiction - novel",,http://viaf.org/viaf/122090676,"Octave Thanet"
295,124882533,24241,NULL,4,"Tales of the Far East",2020-02-20,1897,NULL,NULL,needs_crosscheck,multi,,,,,,,,
298,125560236,24805,NULL,4,"BOOKS RECEIVED.",2020-03-16,1906,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
302,124888219,24242,NULL,4,"New Books and New Editions",2020-03-16,1898,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
305,853770606,186303,NULL,4,LITERARY,2020-02-18,1900,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
306,90542092,24565,NULL,4,"Review 6 -- No Title",2020-02-20,1909,NULL,NULL,needs_crosscheck,single_focus,"Misery and its causes",,"The Macmillan Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$1.25,http://viaf.org/viaf/22513537,"Edward T. Devine"
307,754098735,54317,NULL,4,MAGAZINES,2020-03-11,1894,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
310,126315326,24304,NULL,4,"Review 2 -- No Title",2020-02-24,1903,NULL,NULL,needs_crosscheck,single_focus,"Cadet's Handbook",1903,"Hudson-Kimberly Co.",http://viaf.org/viaf/74145541825996600151,"Nonfiction - reference",,,"John A. Lockwood"
312,755367877,54317,NULL,4,Literature,2020-03-11,1891,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
313,125249020,41361,NULL,4,"Review 1 -- No Title",2020-02-17,1895,NULL,NULL,needs_crosscheck,single_focus,"Dose-book and manual of prescription-writing",1895,"W.B. Saunders",http://viaf.org/viaf/138908801,Nonfiction,,http://viaf.org/viaf/19239276,"E. Q. Thornton"
